,user,item,cluster,Recommendations,Number of Recommendations
6766,1424123,CO0301EN,18,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'CC0201EN', 'CO0101EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",42
6767,1424123,CC0101EN,18,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'CC0201EN', 'CO0101EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",42
6768,1424123,BC0101EN,18,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'CC0201EN', 'CO0101EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",42
6769,1018224,CB0105ENv1,16,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",40
6770,1018224,WA0101EN,16,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",40
6771,1018224,BC0101EN,16,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",40
6772,1018224,CO0101EN,16,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",40
6773,1018224,CB0103EN,16,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",40
6774,396776,BD0101EN,17,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0131EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",29
6775,396776,PY0101EN,17,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0131EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",29
6776,396776,BD0141EN,17,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0131EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",29
6777,396776,BD0111EN,17,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0131EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",29
6778,396776,RP0151EN,17,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0131EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",29
6779,396776,BD0115EN,17,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0131EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",29
6780,396776,BD0212EN,17,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0131EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",29
6781,396776,BD0211EN,17,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0131EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",29
6782,396776,DB0101EN,17,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0131EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",29
6783,1061755,DS0101EN,18,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",38
6784,1061755,CC0103EN,18,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",38
6785,1061755,CO0401EN,18,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",38
6786,1061755,CC0101EN,18,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",38
6787,1061755,CO0201EN,18,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",38
6788,1061755,CO0101EN,18,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",38
6789,1061755,CC0150EN,18,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",38
6790,1061755,CC0201EN,18,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",38
6791,1344036,ML0120ENv2,1,"['BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DS0103EN', 'DS0105EN', 'DS0103EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0131EN', 'BD0211EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",17
6792,1344036,BD0141EN,1,"['BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DS0103EN', 'DS0105EN', 'DS0103EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0131EN', 'BD0211EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",17
6793,1344036,DA0101EN,1,"['BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DS0103EN', 'DS0105EN', 'DS0103EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0131EN', 'BD0211EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",17
6794,1344036,TA0105EN,1,"['BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DS0103EN', 'DS0105EN', 'DS0103EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0131EN', 'BD0211EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",17
6795,1344036,BD0111EN,1,"['BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DS0103EN', 'DS0105EN', 'DS0103EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0131EN', 'BD0211EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",17
6796,1344036,DV0101EN,1,"['BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DS0103EN', 'DS0105EN', 'DS0103EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0131EN', 'BD0211EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",17
6797,1344036,ML0151EN,1,"['BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DS0103EN', 'DS0105EN', 'DS0103EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0131EN', 'BD0211EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",17
6798,1344036,BD0101EN,1,"['BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DS0103EN', 'DS0105EN', 'DS0103EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0131EN', 'BD0211EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",17
6799,1344036,ML0115EN,1,"['BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DS0103EN', 'DS0105EN', 'DS0103EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0131EN', 'BD0211EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",17
6800,1344036,PY0101EN,1,"['BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DS0103EN', 'DS0105EN', 'DS0103EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0131EN', 'BD0211EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",17
6801,1344036,ML0103EN,1,"['BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DS0103EN', 'DS0105EN', 'DS0103EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0131EN', 'BD0211EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",17
6802,1344036,DS0101EN,1,"['BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DS0103EN', 'DS0105EN', 'DS0103EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0131EN', 'BD0211EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",17
6803,1344036,ML0101ENv3,1,"['BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DS0103EN', 'DS0105EN', 'DS0103EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0131EN', 'BD0211EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",17
6804,1207973,CC0201EN,4,"['ML0115EN', 'PY0101EN', 'BC0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",36
6805,1207973,CO0301EN,4,"['ML0115EN', 'PY0101EN', 'BC0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",36
6806,1207973,CC0103EN,4,"['ML0115EN', 'PY0101EN', 'BC0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",36
6807,1207973,CB0105ENv1,4,"['ML0115EN', 'PY0101EN', 'BC0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",36
6808,1207973,CC0250EN,4,"['ML0115EN', 'PY0101EN', 'BC0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",36
6809,1207973,DS0101EN,4,"['ML0115EN', 'PY0101EN', 'BC0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",36
6810,1207973,CC0101EN,4,"['ML0115EN', 'PY0101EN', 'BC0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",36
6811,1207973,CO0101EN,4,"['ML0115EN', 'PY0101EN', 'BC0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",36
6812,1207973,ML0101ENv3,4,"['ML0115EN', 'PY0101EN', 'BC0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",36
